SampleID,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales,k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales,k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname,k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales
T2D-106,0.0,0.0,0.0,0.00385,0.04851,0.18959,0.0,79.03192999999999,0.0,0.0,0.0,0.0,0.0057799999999999995,0.0,0.00078,0.07068,18.72991,0.10053999999999999,0.07922000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.86563,0.0,0.0,0.60606,0.0,0.0,0.0,0.0,0.0,0.06491,0.0,0.20138,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0
T2D-107,0.0,0.0,0.0,0.0065899999999999995,1.96396,0.7082299999999999,0.0,60.66516999999999,0.0,0.0,0.005520000000000001,0.0,0.0,0.0,0.00062,0.25825,34.50580000000001,0.42795,0.023489999999999997,0.02834,0.0,0.0,0.0,0.0,0.0,0.26057,0.0,0.0,0.57642,0.0,0.0,0.0,0.0,0.0,0.22753,0.0,0.34064999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.00093,0.0
DLF001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99826999999999,0.0,0.0,0.004529999999999999,0.0,0.0,0.0,0.006509999999999999,0.08889999999999999,13.147170000000001,7.551339999999999,5.04052,0.6084,0.0,0.0,0.0,0.0,0.0,0.27241000000000004,0.0,0.0,1.00617,0.0,0.0,0.0,0.0,0.0,2.27576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLF002,0.0,0.0,0.0,0.0,0.0,0.54095,0.0,35.81118,0.0,0.0,0.0,0.0,0.01235,0.0,0.0,0.68265,50.62901000000001,5.4658,0.45114,0.05451,0.0,0.0,0.0,0.0,0.0,0.67388,0.0,0.0,0.95239,0.0,0.0,0.0,0.0,0.0,4.53665,0.0,0.0121,0.0,0.0,0.0,0.0,0.17740999999999998,0.0,0.0,0.0
DLF003,0.32424,0.0,0.0,0.03897,0.15889,0.36354000000000003,0.0,57.58622,0.01857,0.0,0.0,0.0,0.0,0.0,0.0,0.78746,30.30722,0.32203000000000004,6.651339999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.37233,0.0,0.0,0.55535,0.0,0.0,0.0,0.0,0.0,0.2384,0.0,0.09324,0.0,0.0,0.0,0.0,0.0,0.0,2.1822,0.0
DLF004,0.0,0.0,0.0,0.0,0.0,0.05256,0.0,75.64758,0.012790000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.17111,16.37637,0.02274,0.28969,3.9202399999999997,0.0,0.0,0.0,0.0,0.0,1.2295800000000001,0.0,0.0,0.31238,0.0,0.0,0.0,0.0,0.0,0.32384,0.0,0.02298,0.0,0.0,0.0,0.0,0.0,0.0,1.61811,0.0
DLF005,0.0,0.0,0.0,0.01439,0.16457,0.042530000000000005,0.0,36.59928000000001,0.0098,0.0243,0.0,0.0,0.0,0.0,0.0,0.61873,54.38199,0.01337,7.58817,0.0,0.0,0.0,0.0,0.0,0.0,0.13835,0.01553,0.0,0.16455999999999998,0.0,0.0,0.0,0.0,0.0,0.10969000000000001,0.0,0.11470999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLF006,0.0,0.0,0.0,0.0070599999999999994,0.13049,0.71733,0.0,55.16468,0.0,0.0,0.0,0.0,0.00702,0.0,0.0,2.83169,25.187820000000002,0.14413,7.142900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.07864999999999998,0.0,0.0,1.61647,0.0,0.0,0.0,0.0,0.0,6.95349,0.0,0.0,0.0,0.0,0.0,0.0,0.01828,0.0,0.0,0.0
DLF007,0.0,0.0,0.0,0.0,0.021490000000000002,0.08318,0.0,70.64803000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539,21.13519,0.28289,3.0635899999999996,1.04499,0.0,0.0,0.0,0.0,0.0,0.15247000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9377099999999996,0.0,0.17964000000000002,0.0,0.0,0.0,0.0,0.09695,0.0,0.0,0.0
DLF008,0.0,0.0,0.0,0.00122,0.42775,0.050789999999999995,0.0,47.85702999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14773,18.45622,3.35811,1.26211,18.70383,0.0,0.0,0.0,0.0,0.0,0.1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53752,0.0,0.00997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLF010,1.29067,0.0,0.0,0.0,0.2076,0.22883,0.0,40.83445000000001,0.0,0.0,0.0,0.00922,0.0,0.0,0.00801,1.7489999999999999,34.38683,0.00495,9.535379999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.17825,0.0,0.0,0.5161,0.0,0.0,0.0,0.0,0.0,10.27407,0.0,0.11139999999999999,0.0,0.0,0.0,0.0,0.09183,0.0,0.57344,0.0
DLM002,0.0,0.0,0.0,0.0,0.21543,0.07501,0.0,46.96338999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30618,39.7428,0.03592,11.00948,0.0,0.0,0.0,0.0,0.0,0.0,1.29994,0.0,0.0,0.22064,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042210000000000004,0.0
DLM003,0.0,0.0,0.0,0.01755,0.0,0.024050000000000002,0.0,73.61731999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661370000000001,15.233419999999999,1.15135,2.0488399999999998,0.11562000000000001,0.0,0.0,0.0,0.0,0.0,0.31092000000000003,0.0,0.0,0.5461199999999999,0.0,0.0,0.0,0.0,0.0,0.21497,0.0,0.05848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLM004,0.0,0.0,0.0,0.0,0.6601699999999999,0.0039,0.0,84.12041000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08002000000000001,8.653279999999999,0.01129,0.31131000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.9979199999999997,0.0,0.0,1.2398799999999999,0.0,0.0,0.0,0.0,0.0,1.91235,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069099999999999995
DLM005,0.0,0.0,0.0,0.0,5.80521,0.8607500000000001,0.0,53.15154,0.0,0.0,0.00687,0.0,0.0,0.0,0.0,0.02903,14.14384,0.89983,18.52957,0.0,0.0,0.0,0.0,0.0,0.0,0.87532,0.0,0.0,0.04242,0.0,0.16062,0.0,0.0,0.0,5.485129999999999,0.0,0.009890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLM006,0.10964,0.0,0.0,0.0,0.02344,0.0383,0.0,38.76777,0.0,0.02363,0.0,0.00745,0.0,0.0,0.0,0.74168,58.339900000000014,0.05452,0.49647,0.0,0.0,0.0,0.0,0.0,0.0,0.17761,0.0,0.0,0.73925,0.0,0.0,0.0,0.0,0.0,0.06699,0.0,0.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0
DLM007,0.0,0.0,0.0,0.0,0.0,0.17339000000000002,0.0,70.04303,0.0,0.06992000000000001,0.0,0.00734,0.0,0.0,0.0,0.07796,21.680560000000003,0.77923,5.33388,0.0,0.0,0.0,0.0,0.0,0.0,0.9226599999999999,0.0,0.0,0.56079,0.0,0.0,0.0,0.0,0.0,0.29004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117,0.0
DLM008,0.0,0.0,0.0,0.0,0.0,0.11275,0.0,58.189790000000016,0.0,0.0,0.0,0.0,0.00717,0.0,0.00827,1.3548999999999998,34.78248000000001,1.8599599999999996,1.82323,0.0,0.0,0.0,0.0,0.0,0.0,0.06031999999999999,0.0,0.00373,1.08322,0.0,0.0,0.0,0.0,0.0,0.71421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLM009,0.0,0.0,0.0,0.005529999999999999,0.004399999999999999,0.0069700000000000005,0.0,5.45268,0.0,0.0,0.01561,0.0,0.0,0.0,0.014119999999999999,41.58382999999999,39.16046999999999,0.36833,9.411480000000001,0.47565,0.0,0.0,0.0,0.0,0.0,0.79022,0.0,0.03263,0.0,0.0,0.0,0.00981,0.0,0.00763,1.6745500000000002,0.0,0.8551899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1309,0.0
DLM011,0.0,0.0,0.0,0.0,0.0053,0.0053,0.0,69.56846,0.03508,0.04365,0.0,0.01183,0.0,0.0,0.0,0.0020800000000000003,22.82364,0.24519000000000002,0.81484,0.05939,0.0,0.0,0.0,0.0,0.0,0.37443,0.0,0.0,0.09219,0.0,0.0,0.01335,0.0,0.0,5.905290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOF002,0.0,0.0,0.0,0.0019399999999999999,0.0,0.8085100000000001,0.0,60.39952000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16835,29.67658,0.08334,0.05588,0.0,0.0,0.0,0.0,0.0,0.0,1.6266200000000002,0.0,0.0,1.06112,0.0,0.0,0.0,0.0,0.0,2.85947,0.0,0.0341,0.0,0.0,0.014469999999999998,0.0,0.0,0.0,2.21013,0.0
DOF007,0.0,0.0,0.0,0.0,0.28812,0.00504,0.0,90.57056000000001,0.0158,0.01031,0.0023,0.0,0.0,0.0,0.0013800000000000002,0.27293000000000006,3.63515,0.39526000000000006,0.35722000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.4064,0.0,0.0,0.42878,0.0,0.0,0.0,0.0,0.0,3.6108100000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOF009,0.0,0.0047799999999999995,0.0,0.0,13.774449999999998,0.5333,0.0,56.63646000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61872,19.500159999999997,0.9787600000000001,3.46521,0.0,0.0,0.0,0.0,0.0,0.0,1.43644,0.03172,0.0,1.3036199999999998,0.0,0.0,0.0,0.0,0.0137,1.70265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOF010,0.0,0.0,0.0,0.0,4.42993,2.76377,0.0,24.608329999999995,0.0,0.02405,0.0,0.0,0.0,0.0,0.01659,2.16882,28.436950000000003,3.1938199999999997,2.89208,1.2644300000000002,0.0,0.0,0.0,0.0,0.0,0.48326,0.0,0.0,2.55677,0.0,0.0,0.16224,0.0,0.0,22.7555,0.0,0.0,0.0,0.0,0.0,0.0,4.24353,0.0,0.0,0.0
DOF011,0.0,0.0,0.0,0.014509999999999999,0.00716,0.03309,0.0,40.60191999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.543059999999997,0.03859,39.84407,0.49917,0.0,0.0,0.0,0.0,0.0,0.40999,0.0,0.01564,0.036410000000000005,0.0,0.0,0.0,0.0,0.0,0.14086,0.0,0.81554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOF012,0.0,0.0,0.0,0.0,16.764339999999997,0.0,0.0,17.20677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.818039999999996,8.186300000000001,0.06344,20.83906,0.0,0.0,0.0,0.011359999999999999,0.0,0.0,0.00454,0.0,0.01086,0.0,0.0,0.0,0.0,0.0,0.0,6.0443500000000006,0.0,0.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00747
DOF013,0.0,0.0,0.0,0.0,0.71133,0.9336899999999999,0.0,50.11113000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.019579999999999997,16.096210000000003,0.03893,29.80879,0.00403,0.0,0.0,0.0,0.0,0.0,0.49451,0.0,0.0,1.3412,0.0,0.0,0.0,0.0,0.0,0.41164,0.0,0.02677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOF014,0.0,0.0,0.0,0.0,17.767360000000004,0.18120999999999998,0.0,50.81833,0.0,0.01929,0.0,0.0,0.008409999999999999,0.0,0.0,0.07394,30.471809999999998,0.10605999999999999,0.31279,0.0,0.0,0.0,0.0,0.0,0.0,0.03741,0.02012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10814000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751,0.0
DOM005,0.0,0.0,0.0,0.0,0.0,0.00716,0.0,76.35057,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,11.163060000000002,0.08111,0.50339,1.83555,0.0,0.0,0.0,0.0,0.0,0.09451999999999999,0.0,0.0,0.82606,0.0,0.0,0.0,0.0,0.0,8.88928,0.0,0.0,0.0,0.0,0.0,0.0,0.24691999999999997,0.0,0.0,0.00075
DOM012,0.02685,0.0,0.0,0.0,1.94929,0.7106299999999999,0.0,25.120260000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63252,29.972300000000004,2.4778400000000005,23.02751,0.03835,0.0,0.0,0.0,0.0,0.0,1.2096699999999998,0.0,0.00555,1.5402,0.0,0.0,0.0,0.0,0.0,7.46528,0.0,0.8612700000000001,0.0,0.0,0.0,0.0,3.9624699999999997,0.0,0.0,0.0
DOM014,0.0,0.0,0.0,0.0,0.20888,0.19845000000000002,0.0,60.45006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07396000000000001,33.5869,0.79112,0.41269,0.04025,0.0,0.0,0.0,0.0,0.0,0.7334900000000001,0.02897,0.0,1.09914,0.0,0.0,0.0,0.0,0.0,0.7483900000000001,0.0,0.01225,0.0,0.0,0.0,0.0,1.4847,0.0,0.13075,0.0
DOM017,0.0,0.0,0.0,0.0,0.009989999999999999,0.00479,0.0,62.05413999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017100000000000001,25.660049999999995,0.03778,0.02547,11.18613,0.0,0.0,0.0,0.0,0.0,0.22508999999999998,0.0,0.0,0.73761,0.0,0.0,0.0,0.0,0.0,0.04015,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM020,0.0,0.0,0.0,0.0,0.05012,0.01744,0.0,56.39217,0.01711,0.0,0.0,0.0,0.0,0.0,0.0,0.02398,26.7718,0.01239,14.642249999999999,1.54504,0.0,0.0,0.0,0.0,0.0,0.054610000000000006,0.0271,0.0,0.24728999999999998,0.0,0.0,0.0195,0.0,0.0,0.15724000000000002,0.0,0.02192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM021,0.0,0.0,0.0,0.00379,0.12412999999999998,0.04365,0.0,80.58063,0.00896,0.0,0.0,0.0,0.0,0.0,0.00065,0.11875,10.53126,0.01022,5.1058,0.01193,0.0,0.0,0.0,0.0,0.0,1.01766,0.0,0.05528,0.17019,0.03596,0.0,0.0,0.0,0.0,1.9957,0.0,0.18541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM023,0.0,0.0,0.0,0.0,0.028489999999999998,0.04504,0.0,84.77241,0.016040000000000002,0.012240000000000001,0.0,0.00406,0.0053100000000000005,0.0,0.0,0.00604,6.74573,0.5372699999999999,6.07292,0.21566,0.0,0.0,0.0,0.0,0.0,0.60247,0.0127,0.0,0.31798,0.0,0.0,0.0,0.0,0.0,0.44619,0.0,0.00039,0.0,0.0,0.0,0.15905,0.0,0.0,0.0,0.0
DOM024,0.0,0.0,0.0,0.0,0.0,0.035309999999999994,0.0,74.04184000000001,0.02342,0.0,0.0,0.0,0.0,0.0,0.0,0.23373,24.346189999999996,0.06947,0.16137,0.0,0.0,0.0,0.0,0.0,0.0,0.45017999999999997,0.0,0.0,0.40335999999999994,0.0,0.0,0.01318,0.0,0.0,0.22196000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM025,0.0,0.0,0.0,0.0,0.26231,1.22521,0.0,61.912379999999985,0.0,0.0,0.00829,0.0,0.00772,0.0,0.00645,0.07952000000000001,22.65562,0.15253999999999998,2.0924199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.07424,0.0,0.0,2.9799999999999995,0.0,0.0,0.0,0.0,0.0,8.46614,0.0,0.0,0.0,0.0,0.0,0.0,0.07715,0.0,0.0,0.0
NLF001,0.0,0.0,0.0,0.00644,0.10227,0.08574999999999999,0.0,39.923469999999995,0.012830000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2356,43.282959999999996,0.028560000000000002,15.01822,0.0044,0.0,0.0,0.0,0.0,0.0,0.15695,0.0,0.0,0.87337,0.0,0.0,0.0,0.0,0.0,0.13347,0.0,0.12947,0.0,0.0,0.0,0.0,0.0,0.0,0.006229999999999999,0.0
NLF002,0.0,0.0,0.0,0.00798,0.14554,0.026430000000000002,0.0,50.97717000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25075000000000003,25.65371,0.16513,21.3029,0.12649000000000002,0.0,0.0,0.0,0.0,0.0,0.11575999999999999,0.0,0.0,0.09248,0.0,0.0,0.0,0.0,0.0,0.30592,0.0,0.79325,0.0333,0.0,0.0,0.0,0.0,0.0,0.00173,0.00151
NLF005,0.0,0.0,0.0,0.0031100000000000004,0.12194,0.007980000000000001,0.0,68.07603,0.0,0.0,0.0,0.0052899999999999996,0.0,0.0,0.0,0.31538,28.59469,0.00468,0.65517,0.0,0.0,0.0,0.018940000000000002,0.0,0.0,0.40332999999999997,0.0,0.0,0.15858,0.0,0.0,0.0,0.0,0.0,0.61461,0.0,1.02027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLF006,0.0,0.0,0.0,0.0,0.09860000000000001,0.15555999999999998,0.0,55.16552999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11902999999999998,37.351490000000005,0.03266,5.1787600000000005,0.00109,0.0,0.0,0.0,0.0,0.0,0.09472,0.0,0.0,0.54565,0.0,0.0,0.0,0.0,0.0,0.30902999999999997,0.0,0.60844,0.0,0.0,0.0,0.0,0.0,0.0,0.33938,0.0
NLF007,0.0,0.0,0.0,0.0,0.0,0.06246,0.0,44.89268999999998,0.0,0.0,0.0,0.01346,0.00882,0.0,0.0,0.11553,54.25351999999999,0.0266,0.20015,0.0,0.0,0.0,0.0,0.0,0.0,0.00735,0.0,0.0,0.28814999999999996,0.0,0.0,0.0,0.0,0.0,0.04775,0.0,0.07916000000000001,0.0,0.0,0.0,0.0,0.00439,0.0,0.0,0.0
NLF009,0.0,0.0,0.0,0.0,0.0017800000000000001,0.05048999999999999,0.0,64.25559,0.0,0.02198,0.0,0.0,0.0,0.0,0.0,0.11637,33.80306000000001,0.01586,0.01127,0.0,0.0,0.0,0.0,0.0,0.0,0.6209999999999999,0.0,0.0,0.50575,0.0,0.0,0.0,0.0,0.0,0.49813,0.0,0.09874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLF010,0.0,0.0069,0.0,0.0,0.00418,0.00935,0.0,69.94682,0.0,0.056679999999999994,0.017419999999999998,0.0,0.0,0.0,0.0,0.07971,12.308319999999998,0.06691,14.421450000000002,0.039689999999999996,0.0,0.0,0.0,0.0,0.0,0.04941,0.0,0.0,0.45106999999999997,0.0,0.0,0.0,0.0,0.0,1.2330099999999997,0.0,1.30914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLF011,0.0,0.0,0.0,0.0,0.02402,0.00636,0.0,73.30922999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03416,25.853710000000007,0.01909,0.08185,0.0,0.0,0.0,0.0,0.0,0.0,0.16832000000000003,0.0,0.0,0.16339,0.0,0.0,0.0,0.0,0.0,0.03247,0.0,0.30738000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLF014,0.0,0.0,0.0,0.0,4.88104,0.03226,0.0,73.96975,0.0,0.02363,0.0,0.0,0.0,0.0,0.0,1.34982,13.705320000000002,0.7132999999999998,0.24877,2.22111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03259,0.0,0.0,0.0,0.0,0.0,2.80817,0.0,0.01429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM001,0.01229,0.0,0.0,0.0,0.0,0.0225,0.0,38.641639999999995,0.0,0.06842000000000001,0.0,0.0,0.0,0.0,0.0,0.20909,45.829060000000005,1.6271099999999998,2.5986599999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.09322,0.04372,0.0,0.20795,0.0,0.0,0.0,0.0,0.0,8.18714,0.0,1.44987,0.0,0.0,0.0,0.0,0.0,0.0,0.00939,0.0
NLM003,0.0,0.0,0.0,0.0,0.1522,0.01886,0.0,72.96197999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010110000000000001,14.23889,0.11464,0.01002,1.24658,0.0,0.0,0.0,0.0,0.0,0.60126,0.0,0.0,1.17273,0.0,0.0,0.0,0.0,0.0,9.472760000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM005,0.0,0.0,0.0,0.0,0.0,0.04722,0.0,62.67991999999999,0.0,0.0,0.00875,0.0,0.0,0.0,0.0,0.18508,32.350730000000006,0.17408,0.59471,0.0,0.0,0.0,0.0,0.0,0.0,1.4721799999999998,0.0,0.0,1.31391,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.17543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM008,0.0,0.0,0.0054399999999999995,0.0,0.02842,0.03269,0.0,31.905209999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054139999999999994,66.87307000000001,0.05022,0.02646,0.01045,0.0,0.0,0.0,0.0,0.0,0.00706,0.0,0.0,0.21083000000000002,0.0,0.0,0.0,0.0,0.0,0.77345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259,0.0
NLM009,0.0,0.0,0.0,0.0,0.18419999999999997,0.06867999999999999,0.0,75.87253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05096,22.25097,0.0,0.08668999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.11457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18545999999999999,0.0,1.18592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM015,0.0,0.0,0.0,0.0,0.0020399999999999997,0.07032000000000001,0.0,64.62856,0.01265,0.0,0.0,0.0,0.0,0.0,0.0,0.81489,20.967129999999997,0.1292,3.7821999999999996,0.63935,0.0,0.0,0.0,0.0,0.0,1.0531300000000001,0.0,0.0,0.42264,0.0,0.0,0.0,0.0,0.0,7.46455,0.0,0.013380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM016,0.1253,0.0,0.0,0.0,0.0,0.0,0.0,80.45246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00818,11.287090000000003,0.7367700000000001,2.96591,0.0,0.0,0.0,0.0,0.0,0.0,0.08609,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,4.315500000000001,0.0,0.008759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475
NLM017,0.0,0.0,0.0,0.0,0.0,0.05155,0.0,71.16035,0.0,0.01493,0.0,0.0,0.0,0.0,0.0,0.17196,22.041570000000004,0.43943000000000004,0.04461,1.4202,0.0,0.0,0.0,0.0,0.0,0.01495,0.0,0.0,1.1892,0.0,0.0,0.0,0.0,0.0,3.34129,0.0,0.10998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM023,0.0,0.0,0.0,0.00567,0.24358,0.33527999999999997,0.0,73.57328000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00384,0.9403099999999999,15.36224,0.53964,1.42744,0.82491,0.00251,0.0,0.0,0.0,0.0,0.24600000000000002,0.0,0.0,0.6986600000000001,0.0,0.0,0.0,0.0,0.0,5.67691,0.0,0.09406,0.02562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM025,0.21851,0.0,0.0,0.0,0.0428,0.08662,0.0,71.76538000000001,0.0,0.0,0.0,0.0,0.045360000000000004,0.0,0.0,0.04381,19.42079,0.82903,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,2.07301,0.0,0.0,0.06522,0.0,0.0,0.0,0.0,0.0,3.345,0.0,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,1.9765400000000002,0.0
